nombre_producto,precio_anterior,precio_actual 
MacBook Air MQD32Y/A 33,02 cm - 13" Apple, 1.049 €, 899 €
Portátil Lenovo Essential V130-81HN00GKSP con i3, 8GB, 256GB, GeForce MX 110 2GB, 39,62 cm - 15,6" con Maletín y Ratón, 549 €, 499 €
Portátil HP 15-DA0148NS con i7, 12GB, 1TB, 39,62 cm - 15,6" con Panda Antivirus, 759 €, 699 €
Portátil Asus X540UA-GQ884T con i7, 8GB, 256GB, 39,62 cm - 15,6'', , 749 €
Portátil HP 15-DA0026NS con i3, 8GB, 1TB, 39,62 cm - 15,6'', 469 €, 399 €
Portátil Notebook 15-da0079ns con i7, 8GB, 256GB, GF MX130 2GB, 39,62 cm - 15,6'', 769 €, 729 €
Portátil Primux Ioxbook 1402F con Intel, 2GB, 32GB, 35,81 cm - 14,1", 187 €, 129 €
Portátil HP 15-bc410ns con i7, 8GB, 128GB + 1TB, NVIDIA® GeForce® GTX 1050 Ti 4GB, 39,62 cm - 15,6", , 899 €
Portátil Acer A315-53-51GH con i5, 8GB, 256GB, 39,62 cm - 15,6", , 599 €
Portátil Asus Vivobook E203NA-FD020T con Intel, 2GB, 32GB, 29,46 cm - 11,6", 249 €, 189 €
Portátil Asus X555QG-XO362T con A12, 8GB, 1TB, AMD R5 M430 2GB, 39,62 cm - 15,6'', 549 €, 449 €
Portátil Lenovo Essential V130-81HN00FMSP con i5, 8GB, 256GB, 39,62 cm - 15,6" con Maletín y Ratón, 609 €, 529 €
Portátil Lenovo V110-15AST con AMD, 4GB, 500GB, 39,62 cm - 15,6" con Panda Antivirus, 309 €, 249 €
Portátil Lenovo Essential V130-81HQ00FUSP con i3, 8GB, 256GB, 35,56 cm - 14" con Maletín y Ratón, 539 €, 469 €
Portátil Lenovo Essential V130-81HL002PSP con Intel, 8GB, 128GB, 39,62 cm - 15,6" con Maletín y Ratón, 389 €, 349 €
Macbook Air MREA2Y/A 33,78 cm - 13,3'' - Apple - Plata, , 1.200,21 €
Portátil Lenovo Ideapad 330 81FK0072SP con i7, 8GB, 1TB, NVIDIA GeForce GTX 1050 4GB, 39,62 cm - 15,6" con Maletín y Ratón, 959 €, 829 €
Portátil Notebook 15-da0057ns con i5, 8GB, 256GB, GF MX110 2GB, 39,62 cm - 15,6'', 669 €, 639 €
Portátil Ultrabook Schneider SCL141CTPB con Intel, 2GB, 32GB, 35,56 cm - 14" con Funda + Tarjeta MicroSD 32GB, 199 €, 149 €
Portátil HP 255 G6 con AMD, 4GB, 500GB, 39,62 cm - 15,6'' con Impresora HP DeskJet 2630 y Panda Antivirus, 369 €, 289 €
Portátil HP 15-DA0722NS con i7, 8GB, 256GB, 39,62 cm - 15,6" con Antivirus Panda, 739 €, 699 €
Portátil Acer Extensa 15 2540-32YK con i3, 4GB, 500GB, 39,62 cm - 15,6'' con Pack Carrefour Maletín y Ratón, 449 €, 369 €
Portátil Lenovo Ideapad 320-15ISK con i3, 4GB, 128GB, 39,62 cm - 15,6'', 449 €, 339 €
Portátil HP 240 G6 con i5, 8GB, 1TB, 35,56 cm - 14'' con Panda Antivirus, 659 €, 549 €
Portátil Lenovo 330-15ICH con i7, 8GB, 1TB, NVIDIA GeForce GTX 1050 2GB, 39,62 cm - 15,6", 999 €, 849 €
Portátil Lenovo 330-15IKBR con i5, 8GB, 256GB, AMD Radeon™ 530 2GB, 39,62 cm - 15,6", 699 €, 549 €
Portátil Asus S406UA-BV260T con i7, 8GB, 256GB, 35,56 cm - 14'', , 899 €
Portátil HP 15-DA0149NS con i7, 12GB, 256GB, 39,62 cm - 15,6" con Panda Antivirus, 799 €, 759 €
Convertible 2 en 1 Lenovo Yoga 530-14ARR con Ryzen 5, 8GB, 256GB, 35,56 cm -14'', 879 €, 599 €
Portátil Lenovo Ideapad 330-15ARR con Ryzen 3, 4GB, 128GB, 39,62 cm - 15,6'', 429 €, 329 €
Portátil Lenovo Essential V130-81HN00FASP con i5, 8GB, 256GB, 39,62cm - 15,6'' con Maletín y Ratón, 659 €, 579 €
Portátil Lenovo 530S-14IKB con i5, 8GB, 512GB, 35,56 cm - 14", , 899 €
Macbook PRO MR972Y 39,12 cm - 15,4" Apple - Plata, , 2.875 €
Portátil HP 255 G6 con AMD, 4GB, 500GB, 39,62 cm - 15,6" con Antivirus Panda, 329 €, 259 €
Portátil Lenovo Essential V130-81HN00E1SP con i5, 4GB, 500GB, 39,62 cm - 15,6" con Maletín y Ratón, 519 €, 469 €
Hp Elitebook 840 G2 - Ordenador Portátil 14" Hd (intel Core I5-5300u, 8gb Ram, 256gb Ssd, Intel Graphics, Windows 10 Pro) Negro, , 444 €
MacBook Pro MPXR2Y/A 33,02 cm - 13" Apple - Plata, , 1.331,62 €
MacBook Pro MPXQ2Y/A  33,02 cm - 13" Apple - Gris Espacial, , 1.331,62 €
Portátil HP 255 G6 con AMD, 4GB, 1TB, 39,62 cm - 15,6'' con Impresora HP 2630, Maletín con Ratón de cable Catkil y Panda Antivirus, 379 €, 369 €
Portátil Lenovo V110-15AST con A4, 4GB, 500GB, 39,62 cm - 15,6" con Maletín y Ratón, 319 €, 259 €
Portátil Gaming HP Omen 15-dc0002ns con i5, 8GB, 1TB + 128GB, GTX1050 4GB, 39,62 cm - 15,6'', 999 €, 849 €
Portátil HP Notebook 15-da0752ns con i5, 8GB, 1TB, NVIDIA® GeForce® MX110 2GB, 39,62 cm - 15,6" con Panda Antivirus, 659 €, 599 €
Portátil HP Notebook 15-da0783ns con i7, 8GB, 1TB + 256GB SSD, NVIDIA® GeForce® MX130 2GB, 39,62 cm - 15,6" con Panda Antivirus, 819 €, 779 €
Portátil HP 15-DA0087NS con i5, 8GB + 16GB Optane, 1TB, 39,62 cm - 15,6'', 669 €, 619 €
Portátil HP 15-CS008NS con i7, 16GB, 1TB + 128GB, GF MX150 2GB, 39,62 cm - 15,6'', , 1.149 €
Macbook Pro MLH52Y/A 38,1 cm - 15'' Apple - Gris Espacial, 3.799 €, 2.279,40 €
Portátil Lenovo 330-15IKBR con i5, 4GB, 128GB, 39,62 cm - 15,6'', 549 €, 479 €
Portátil Primux Ioxbook 1402FX Z8350 con Intel, 35,81cm - 14,1'', 199 €, 139 €
Portátil Lenovo Essential V130-81HL0019SP con Intel, 4GB, 500GB, 39,62 cm - 15,6" con Maletín y Ratón, 289 €, 239 €
Portátil Notebook 15-DA0024NS con i3, 8GB, 128GB, 39,62 cm - 15,6'', 479 €, 449 €
Portátil Asus VivoBook S406UA-BV041T con i5, 8GB, 256GB, 35,56cm - 14'', , 724,21 €
Portátil Gaming MSI PS42 8M-072ES con i7, 8GB, 512GB, 35,56cm - 14'', 1.049 €, 999 €
Portátil Lenovo 330-15ICH con i7, 16GB, 1TB + 256GB, NVIDIA GeForce GTX 1050 2GB, 39,62 cm - 15,6", 1.299 €, 999 €
Portátil HP 15-DA1005S con i5, 8GB, 512GB, 39,62 cm - 15,6", , 749 €
Portátil Acer Nitro 5 AN515-52-751V con i7, 8GB, 1TB + 128GB, GT 1050 4GB, 39,62 cm - 15,6'', , 967,23 €
Hp Probook 6470b - Ordenador Portátil De 14" (intel Core I5 3ªgen, 8 Gb De Ram, Disco Hdd De 320 Gb,lector Dvd, Windows 10 Home), , 276 €
Portátil HP Notebook 15-bw075ns con A9, 12GB, 256GB, 39,62 cm - 15,6'' con Panda Antivirus, 549 €, 479 €
Portátil Thomson SPNEO15C-4BK500P con Intel, 4GB, 1TB, 39,62 cm - 15,6" con Panda Antivirus, 299 €, 239 €
Convertible 2 en 1 Lenovo Yoga 920_13IKB con i7, 16GB, 1TB, 35,31 cm - 13,9'', 2.199 €, 1.899 €
Portátil Acer EX2519-C8HV con Intel, 4GB, 500GB, 39,62 cm - 15,6'' con Panda Antivirus, 329 €, 279 €
Portátil HP 15-db0014ns con A9, 8GB, 1TB, 39,62 cm - 15,6'' con Panda Antivirus, 499 €, 429 €
Portátil Toshiba Sat Pro R50-C-1FT con Intel, 4GB, 500GB, 39,62 cm - 15,6" con Panda Antivirus, 349 €, 299 €
Toshiba Satellite Pro R50-c-152, , 542,25 €
Portátil Gaming Acer AN515-51-75FR con i7, 8GB, 1TB, GTX 1050 4GB, 39,62 cm - 15,6'', 929 €, 809 €
Convertible 2 en 1 Vexia Portablet con m5, 4GB, 128GB, 29,46 cm - 11,6'', 529 €, 399 €
Convertible 2 en 1 Lenovo Yoga 530-14IKB con i5, 8GB, 256GB, 35,56 cm - 14'', , 899 €
Convertible 2 en 1 Schneider Dual Book SCT101CTM con Intel, 2GB, 32GB, 25,10 cm - 10'', 199 €, 149 €
Convertible 2 en 1 Primux Ioxbook Tour 1102F Z8350 con Intel, 29,46cm - 11,6'', 199 €, 159 €
MacBook Pro MPXU2Y/A 33,02 cm - 13" Apple - Plata, , 1.552,06 €
Portátil HP Notebook 14-bf011ns con i7, 8GB, 1TB, GF 940MX 2GB, 35,56 cm - 14'', 949 €, 769 €
Convertible 2 en 1 HP Pavilion x360 14-cd008ns con i5, 8GB, 256GB, 35,56 cm - 14'', , 799 €
Portátil Asus UX480FD-BE010T con i7, 16GB, 512GB, GTX 1050 4GB, 35,56 cm - 14", , 1.499 €
Portátil Asus GL703GM-E5016 con i7, 1TB, 16GB, GeForce GTX 1060, 43,94cm - 17,3'', , 1.499 €
Portátil HP 15-DB0052NS con A4, 4GB, 1TB, 39,62 cm - 15,6", , 299 €
Portátil HP 15-DB0003NS con AMD, 4GB, 1TB, 39,62 cm - 15,6'' con Maletín Nilox, Ratón Nilox y USB 16GB Kingston, 329 €, 299 €
Macbook Air MRE92Y/A 33,02 cm - 13'' - Apple - Gris Espacial, , 1.423,25 €
Portátil Lenovo Yoga 730-13ikb I7-8550u 16gb 512gb Ssd 13.3 Windows 10 Home, , 1.469,82 €
Portátil HP 240 G6 con i3, 8GB, 256GB, 35,56 cm - 14'' con Panda Antivirus, 559 €, 489 €
Portátil HP 15-DA0032NS con i3, 8GB, 256GB, 39,62 cm - 15,6'' con Maletín Nilox, Ratón Nilox y USB 16GB Kingston, 529 €, 489 €
Portátil HP 250 G6 con i3, 4GB, 1TB, 39,62 cm - 15,6'' con Impresora HP 2630, Maletín con Ratón de cable Catkil y Panda Antivirus, 519 €, 449 €
Portátil HP Notebook 15-bw054ns con A9, 8GB, 256GB, 39,62 cm - 15,6'' con Maletín, Ratón Optico y Panda Antivirus, 539 €, 439 €
Portátil HP 250 G6 con i3, 8GB, 128GB, 39,62 cm - 15,6" con Maletín, Ratón Optico y Panda Antivirus, 479 €, 429 €
Portátil Lenovo V110-15AST con A9, 8GB, 256GB, 39,62cm - 15,6'' con Maletín y Ratón, 489 €, 429 €
Portátil Asus E402WA-GA074TS con AMD, 4GB, 64GB, 35,56 cm - 14", 299 €, 249 €
Portátil HP Notebook 15-da0750ns con i5, 8GB, 256GB, 39,62 cm - 15,6" con Panda Antivirus, 649 €, 599 €
Convertible 2 en 1 Acer One 10 S1003 con Intel, 4GB, 64GB, 25,65 cm - 10,1'', , 299 €
Portátil HP 15-DA0020NS con i3, 4GB, 128GB, 39,62 cm - 15,6'' con Maletín Nilox, Ratón Nilox y USB 16GB Kingston, 429 €, 389 €
Portátil Lenovo Essential V130-81HL001ASP con Intel, 4GB, 500GB, 39,62 cm - 15,6" con Maletín y Ratón, 329 €, 289 €
Portátil Asus UX433FA-A5144T con i7, 8GB, 256GB, 35,56 cm - 14", , 1.141,65 €
Portátil Gaming MSI GF62 8RD-256XES con i7, 16GB, 1TB + 256GB, GTX 1050 Ti 4GB, 39,62cm - 15,6'', 1.199 €, 1.149 €
Portátil Lenovo 330-15AST con A4, 4GB, 500GB, 39,62 cm - 15,6", 279 €, 199 €
Portátil HP 15-da0740ns con i5, 8GB, 500GB, 39,62 cm - 15,6" con Panda Antivirus, 599 €, 559 €
Portátil Lenovo Essential V110-80TG00W0SP con Intel, 4GB, 500GB, 39,62 cm - 15,6" con Maletín y Ratón, 319 €, 279 €
Macbook Air MREE2Y/A 33,78 cm - 13,3'' - Apple - Oro, , 1.200,30 €
Portatil Hp 15-da0011ns Intel N4000 1.1ghz 8gb 1tb 15.6" W10 Blanco Nieve, , 347,65 €
Portátil MSI PE72 8RC-006XES, con i7, 8GB, 1TB + 256GB, GTX1050  4GB, 43,94 cm - 17,3'', , 1.070,88 €
Portátil HP Notebook 15-DA0738NS con i5, 4GB, 1TB, 39,62 cm - 15,6" con Panda Antivirus, 569 €, 529 €
Macbook Pro 13" Core I7  Año_mi 2012, , 1.049 €
Portátil Thomson Neo con Intel, 2GB, 32GB, 35,81cm - 14,1" con Panda Antivirus, , 149 €
Portátil Gaming MSI PS42 8RB-032XES con i7, 8GB, 512GB, MX150 2GB, 35,56cm - 14'', 1.049 €, 999 €
Convertible 2 en 1 Lenovo Yoga 720-13IKB con i5, 8GB, 256GB, 33,78 cm - 13,3'', , 996,95 €
Portátil Lenovo 330-15ICH con i7, 12GB, 1TB, GTX 1050 4GB, 39,62 cm - 15,6'', 999 €, 959 €
Convertible 2 en 1 Lenovo 720-13IKB con i5, 8GB, 256GB, 33,78 cm - 13,3", , 957,42 €
Portátil Gaming HP Pavilion Power Notebook 15-cb009ns con i7, 8GB, 1TB, GTX 1050 2GB, 39,62 cm - 15,6'', , 999 €
Portátil HP Notebook 15-bw045ns con A4, 4GB, 1TB, 39,62 cm - 15,6", 379 €, 289 €
Portátil HP Pavilion Notebook 15-bc405ns con i7, 8GB, 1TB + 128GB, GTX 1050 4GB, 39,62 cm - 15,6'', , 899 €
Portátil HP 15-db0053ns con A9, 8GB, 256GB, 39,62 cm - 15,6", , 449 €
Convertible 2 en 1 Acer Switch 5 SW512-52-751A con i7, 8GB, 256GB, 30,48 cm - 12'' con Active Stylus, , 1.199 €
Portátil Lenovo Essential V130-81HL001CSP con Intel, 4GB, 128GB, 39,62 cm - 15,6" con Maletín y Ratón, 339 €, 299 €
Portátil Lenovo Essential V110-15AST con A9, 8GB, 256GB, 39,62 cm - 15,6'', 499 €, 439 €
Portatil Hp Pavilion 14-ce0011ns I7-8550u 8gb 256gb Ssd 14" Geforce Mx130 2gb W10 Plata Mineral, , 874,72 €
Portátil Lenovo 330S-15IKB con i7, 8GB, 256GB, Radeon 530 2GB, 39,62 cm - 15,6'', 829 €, 779 €
Portátil Asus Vivobook F505BA-BR038T con A9, 8GB, 1TB, 39,62 cm - 15,6'', 482,84 €, 434,99 €
Portátil Lenovo Ideapad 330S-15IKB con i7, 8GB, 256GB, Radeon 535 2GB, 39,62 cm - 15,6'', , 799 €
Portátil Gaming Lenovo Legion Y520-15IKBN con i5, 8GB, 1TB, GTX 1050 4GB, 39,62 cm - 15,6'', , 799 €
Convertible 2 en 1 Lenovo Yoga 330-11IGM con Intel, 4GB, 128GB, 29,46 cm - 11,6'', , 400,95 €
Notebook Toshiba Satellite Pro A50-d-14u, , 779,17 €
Dell Latitude E7240 - Ordenador Portatil (intel Core I7-4600, 8gb Ram,ssd De 128 Gb, Windows 10 Pro Original), , 389 €
Convertible Acer Spin 1 SP111-33-C1QY con Intel, 4GB, 64GB, 29,46 cm - 11,6'', , 299 €
Portátil HP 15-DA0773NS con i7, 8GB, 1TB, NVIDIA® GeForce® MX130 2GB, 39,62 cm - 15,6" con Panda Antivirus, 789 €, 749 €
Portátil HP 15-DA0786NS con i7, 8GB, 256GB, NVIDIA® GeForce® MX130 2GB, 39,62 cm - 15,6" con Panda Antivirus, 789 €, 749 €
Portátil Asus S420UA-BV079T con i5, 8GB, 256GB, 35,56 cm - 14", , 749 €
Portátil Medion E4251 con Intel, 4GB, 64GB, 35,56 cm - 14'', , 249 €
Portátil HP 255 G6 con AMD, 4GB, 500GB, 39,62 cm - 15,6'' con Panda Antivirus, 289 €, 249 €
Portátil Acer ES1-732-C0T2 con Intel, 4GB, 1TB, 43,94 cm - 17,3'', , 369,85 €
Portatil Hp 15-da0073ns I7-8550u 1.8ghz 8gb 1tb Geforce Mx130 15.6" W10 Oro Plata, , 734,44 €
Convertible 2 en 1 Medion E2221T con Intel, 4GB, 64GB, 29,46 cm - 11,6", 218,78 €, 186,99 €
Portátil Lenovo 330-15IKBR con i5, 8GB, 512GB, 39,62 cm - 15,6", , 699 €
Portátil Gaming Acer Predator Helios 300 PH315-51-762W con i7, 8GB + 16GB OPTANE, 1TB + 128GB, GTX 1060 6GB, 39,62 cm - 15,6'', 1.481,19 €, 1.287,99 €
Hp 250 I5-7200u 8g 256ssd Home 15.6", , 592,27 €
Hp Probook 6470b - Ordenador Portátil De 14" (intel Core I5 3ªgen, 8 Gb De Ram, Disco Ssd De 240 Gb,lector Dvd, Windows 10 Home), , 339 €
Lenovo Thinkpad T440 - Ordenador Portatil + Raton (intel Core I5-4300u, 8gb Ram,hdd De 320 Gb, Windows 10 Home Original), , 329 €
Portátil Huawei Matebook D con i3, 8GB, 256GB, 39,62 cm - 15,6'', , 640,36 €
Portátil Lenovo Essential V130-81HN00GLSP con i5, 8GB, 256GB, Radeon 520 2GB, 39,62 cm - 15,6" con Maletín y Ratón, 699 €, 629 €
Portátil Lenovo 110-15ISK con i7, 6GB, 1TB, Radeon R5 M430 2GB, 39,62 cm - 15,6'', , 676,23 €
Portátil Lenovo Ideapad 320-15IKBN con i7, 4GB, 1TB, 39,62 cm - 15,6", 749 €, 609 €
Portatil Hp 15-da0004ns Intel N4000 1.1ghz/4gb/500gb/15.6"/w10/azul Plata, , 300,27 €
Ordenador Portátil Hp Elitebook 2560p De 12,5'' Intel Core I5 Con 4gb Ram Y 320gb, 299 €, 199,95 €
Portátil Acer Aspire 3 A315-53-514P con i5, 4GB + 16GB OPTANE, 1TB, 39,62 cm - 15,6'', , 599 €
Portátil HP 15-DA0747NS con i5, 8GB, 256GB, 39,62 cm - 15,6" con Panda Antivirus, 649 €, 599 €
Portátil Lenovo 330-15ARR con Ryzen 5, 8GB, 256GB, 39,62 cm - 15,6", , 599 €
Portátil HP Notebook 17-bs006ns con i3, 8GB, 1TB, 43,18 cm - 17", 599 €, 469 €
Portátil Acer Aspire 3 A315-33-C89K con Intel, 4GB, 500GB, 39,62 cm - 15,6'', , 299 €
Portátil HP Notebook 15-db0003ns con AMD, 1TB, 4GB, 39,62 cm - 15,6", , 299 €
Portátil Medion E3213 - MD 60785 con Intel, 4GB, 64GB, 33,78 cm - 13,3'', , 377,71 €
Portátil Lenovo 330S-15IKB con i5, 8GB, 256GB, 39,62 cm - 15,6'', , 597,06 €
Portátil Lenovo Ideapad 120S-11IAP con Intel, 4GB, 64GB, 29,46 cm - 11,6'', 319 €, 289 €
Portátil HP Stream Laptop 14-CB099NS con Intel, 4GB, 64GB, 35,56 cm - 14'', , 271,48 €
Portátil HP Notebook 15-da0742ns con i5, 8GB, 1TB, 39,62 cm - 15,6" con Panda Antivirus, 609 €, 569 €
PORT LEN V110-80TG00W0SP NGR. Outlet. Producto Reacondicionado, 339 €, 279 €
Hp 250 G6 2lb38es I5-7200u 2.50 Ghz 8gb 1tb Radeon R520 15.6" Freedos, , 548,59 €
Portátil Asus A540ua-gq1482 - I5-8250u 1.6ghz - 8gb - 256gb, , 531,26 €
Hp Elitebook 840 G2 - Ordenador Portátil 14" Hd (intel Core I5-5300u, 8gb Ram, 1tb  Hdd, Intel Graphics, Windows 10 Pro) Negro - Teclado Qwerty Español, , 529 €
Dell Latitude E7250 - Ordenador Portatil (intel Core I7-5600u, 8gb Ram,ssd De M-240 Gb, Windows 10 Pro), , 522 €
Convertible 2 en 1 Primux Ioxbook Tour 1301F con Intel N3350, 33,78cm - 13,3'', 299 €, 259 €
Portátil HP Notebook 15-DB0028NS con Ryzen 3, 12GB, 1TB, 39,62 cm - 15,6" con Panda Antivirus, 559 €, 499 €
Portátil HP Notebook 15-DB0020NS con A9, 12GB, 256GB, 39,62 cm - 15,6" con Panda Antivirus, 559 €, 499 €
Portátil Lenovo Ideapad 330-15ARR AMD Ryzen 3, 8GB, 256GB, 39,62 cm - 15,6'', 499 €, 449 €
Portátil Lenovo Tp V110 A4-9120 4gb 500gb 15.6 Windows 10 Home, , 248,78 €
Portátil Acer Extensa 15 2540-39UN con i3, 8GB, 256GB, 39,62 cm - 15,6'', , 517,97 €
Portatil Hp 17-ca0008ns Amd A9-9425 3.1ghz 8gb 256gb Ssd 17.3" W10 Plata, , 488,09 €
Portátil Asus K540LA-XX1453T con i3, 8GB, 256GB, 39,62 cm - 15,6", , 483,13 €
Portátil HP Pavilion Notebook 15-cs0001ns con i5, 8GB, 256GB, 39,62 cm - 15,6''.Outlet.Producto Reacondicionado, 799 €, 749 €
Portátil HP Notebook 15-DB0019NS con A9, 12GB, 1TB, 39,62 cm - 15,6" con Panda Antivirus, 519 €, 479 €
Portátil HP 15-DB0021NS con A9, 8GB, 1TB, Radeon™ 520 2GB, 39,62 cm - 15,6" con Panda Antivirus, 519 €, 479 €
Portátil Acer Aspire 3 con A9, 12GB, 1TB, 39,62 cm - 15,6'', , 478,62 €
Portátil Lenovo Tp V110 Amd A4-9120 4gb 500gb Hdd Sin Sistema Operativo, , 207,51 €
Portátil Thomson SP-Neo 10 con Intel, 1GB, 32GB, 25,65 cm - 10,1" con MicroSD Kingston 32GB, 129 €, 69,90 €
Convertible 2 en 1 Thomson X360 con Intel, 2GB, 32GB, 29,46cm - 11,6" con Panda Antivirus, , 229 €
Port�til Asus A540na-gq058 - Intel N3350 1.1ghz - 4gb- 500gb, , 219,55 €
Portatil Hp 15-db0026ns Ryzen3 2200u 15.6" 8gb 1tb Hdmi  W10, , 442,24 €
Portátil HP Notebook 15-DB0015NS con A9, 8GB, 1TB, 39,62 cm - 15,6" con Panda Antivirus, 479 €, 439 €
Portátil HP Notebook 15-da0130ns con i3, 4GB,1TB, 39,62 cm - 15,6'', , 429 €
Dell Latitude E7250 - Ordenador Portatil (intel Core I7-5600u, 8gb Ram,ssd De M-128 Gb, Windows 10 Home), , 429 €
Portátil HP 250 G6 con i3, 4GB, 128GB, 39,62 cm - 15,6'' con Impresora HP DeskJet 2630 y Panda Antivirus, 499 €, 419 €
Portátil Vexia CleverBook Plus con Intel, 4GB, 32GB, 35,56 cm - 14'', 249 €, 209 €
Hp Elitebook 820 G1 - Ordenador Portatil  (intel Core I5-4310u, 8gb Ram,ssd De 240 Gb, Windows 10 Pro Original), , 406 €
Portátil HP 15-DA0121NS con Intel, 8GB, 256GB, 39,62 cm - 15,6" con Panda Antivirus, 449 €, 399 €
Convertible 2 en 1 HP x360 11-ab102ns con Intel, 4GB, 500GB, 29,46 cm - 11,6'', , 399 €
Portátil HP 250 G6 con i3, 4GB, 1TB, 39,62 cm - 15,6'' con Panda Antivirus, 459 €, 399 €
Portátil HP 250 G6 con i3, 8GB, 1TB, 39,62 cm - 15,6" con Maletín, Ratón Optico y Panda Antivirus.Outlet.Producto Reacondicionado, 539 €, 399 €
Portátil Barato Dell Latitude E5450 - 14" - Core I5 5300u - 8 Gb Ram - 128 Gb Ssd – Windows 10 Home, , 393 €
Hp 250 G6 1wy88ea I3-6006u 2ghz 4gb 1tb 15.6" W10, , 389,14 €
Portátil Lenovo Essential V110 con i3, 4GB, 500GB, 39,62 cm - 15,6'', , 387,13 €
Portatil Hp 15-da0121ns Intel N4000 1.1ghz 8gb 256gb Ssd 15.6" W10 Azul Plata, , 386,95 €
Portátil Barato Dell Latitude E5450 - 14" - Core I5 5300u - 4 Gb Ram - 500 Gb Hdd – Windows 10 Home, , 379 €
Hp Probook 6470b - Ordenador Portátil De 14" (intel Core I5 3ªgen, 8 Gb De Ram, Disco Ssd De 480 Gb,lector Dvd, Windows 10 Home), , 371 €
Portátil HP Stream Laptop 11-y000ns con Intel, 32GB, 29,46 cm - 11,6", , 292,92 €
Portátil HP 15-DA0008NS con Intel, 8GB, 500GB, 39,62 cm - 15,6" con Panda Antivirus, 409 €, 369 €
Dell Vostro 3568 2ghz I3-6006u 15.6" 1366 X 768pixeles Negro Portátil, , 369 €
